Order_ID,Product_ID,Customer_ID,Quantity,Date_Order,Date_Ship,Date_due,Ship_Distance,Ship_Cost
365,52,428,1,2017-11-08,2017-11-15,2017-11-13,344.359,0.359
366,52,467,2,2017-04-19,2017-04-25,2017-04-27,1724.093,3.23
367,53,931,279,2017-08-21,2017-08-25,2017-08-28,33.637,11.317
368,53,735,34,2018-01-03,2018-01-12,2018-01-08,1340.657,22.932
369,53,217,118,2017-06-19,2017-06-24,2017-06-24,3236.46,188.084
370,53,77,28,2018-06-24,2018-06-30,2018-06-27,248.621,4.055
371,53,665,1,2018-01-18,2018-01-25,2018-01-18,63.836,0.055
372,53,77,2,2017-12-11,2017-12-14,2017-12-12,248.621,0.29
373,53,901,1,2018-08-02,2018-08-08,2018-08-02,2999.239,1.479
374,54,129,126,2018-11-21,2018-11-28,2018-11-23,4129.296,193.891
375,54,288,1,2017-01-20,2017-01-24,2017-01-25,7237.901,2.683
376,54,113,1,2017-10-31,2017-10-31,2017-11-06,3852.243,1.437
377,55,718,33,2017-02-21,2017-03-01,2017-02-21,1637.009,90.778
378,55,548,109,2018-06-18,2018-06-27,2018-06-26,1618.215,296.501
379,55,709,235,2017-11-03,2017-11-03,2017-11-07,636.611,263.103
380,55,135,47,2017-02-01,2017-02-02,2017-02-08,666.486,54.91
381,55,141,1,2017-01-03,2017-01-06,2017-01-10,1322.299,2.238
382,55,581,39,2018-06-28,2018-07-01,2018-07-06,1322.893,87.307
383,55,312,29,2018-12-01,2018-12-03,2018-12-02,1338.024,65.636
384,55,727,7,2018-08-07,2018-08-13,2018-08-10,1660.93,19.529
385,55,413,9,2017-05-29,2017-05-30,2017-06-03,1368.35,20.815
386,55,618,1,2017-12-24,2018-01-01,2017-12-28,196.367,0.402
387,56,208,31,2017-10-26,2017-10-28,2017-10-30,6184.222,55.698
388,56,895,53,2017-11-24,2017-12-01,2017-12-02,7915.403,121.668
389,56,400,3,2017-12-05,2017-12-06,2017-12-10,7255.867,6.317
390,56,412,4,2018-07-05,2018-07-06,2018-07-11,7876.3,9.137
391,57,213,890,2017-09-03,2017-09-04,2017-09-05,15.087,28.732
392,57,652,398,2018-12-09,2018-12-11,2018-12-14,76.935,25.058
393,57,610,35,2017-09-29,2017-10-08,2017-10-03,1199.205,21.686
394,57,196,16,2017-11-28,2017-12-07,2017-12-03,957.352,7.994
395,57,471,23,2017-10-30,2017-11-07,2017-11-01,1151.542,13.707
396,57,811,2,2018-09-10,2018-09-12,2018-09-15,2508.501,2.538
397,57,624,1,2017-06-08,2017-06-15,2017-06-16,1146.39,0.593
398,58,442,6201,2017-02-08,2017-02-12,2017-02-08,866.731,2297.735
399,58,89,1,2017-07-01,2017-07-08,2017-07-02,1414.065,0.592
400,58,444,220,2018-11-08,2018-11-10,2018-11-12,792.541,74.922
401,58,784,6,2017-02-14,2017-02-23,2017-02-21,708.884,1.84
402,58,929,2,2018-06-11,2018-06-13,2018-06-13,628.703,0.549
403,59,260,443,2018-04-20,2018-04-23,2018-04-27,397.74,58.394
404,59,761,39,2017-03-09,2017-03-17,2017-03-15,2679.207,31.336
405,59,884,26,2018-08-07,2018-08-10,2018-08-16,3125.051,24.303
406,59,252,6,2018-11-13,2018-11-17,2018-11-17,366.266,0.735
407,59,934,6,2017-12-22,2017-12-22,2017-12-29,1029.8,1.907
408,59,553,39,2018-06-26,2018-07-02,2018-07-04,946.419,11.44
409,59,121,1,2018-05-19,2018-05-25,2018-05-27,1809.073,0.547
410,60,673,628,2017-12-01,2017-12-08,2017-12-06,3817.919,383.305
411,60,270,486,2018-01-16,2018-01-19,2018-01-24,2048.932,160.969
412,60,934,17,2018-01-05,2018-01-07,2018-01-09,583.219,1.699
413,60,862,123,2017-07-26,2017-07-26,2017-07-26,3959.1,77.814
414,60,970,30,2017-02-10,2017-02-11,2017-02-14,1132.602,5.598
415,60,544,50,2017-01-04,2017-01-07,2017-01-11,859.82,7.178
416,60,73,62,2017-01-06,2017-01-07,2017-01-06,7722.256,76.041
417,60,564,8,2018-09-04,2018-09-09,2018-09-12,2451.382,3.158
418,60,402,10,2017-06-22,2017-06-29,2017-06-26,268.847,0.503
419,60,771,2,2018-03-10,2018-03-12,2018-03-15,0.0,0.016
420,61,743,49,2017-05-30,2017-06-03,2017-06-06,502.411,35.519
421,61,909,25,2017-03-21,2017-03-28,2017-03-22,1419.958,48.222
422,61,993,7,2018-09-10,2018-09-13,2018-09-13,1112.072,10.674
423,61,878,2,2018-02-21,2018-02-26,2018-02-24,1153.704,3.159
424,61,659,3,2017-07-18,2017-07-18,2017-07-24,626.139,2.662
425,61,660,1,2017-02-04,2017-02-06,2017-02-08,6693.46,8.849
426,62,194,1497,2017-03-04,2017-03-06,2017-03-10,1778.535,1368.658
427,62,892,357,2017-09-26,2017-09-28,2017-09-28,801.978,152.078
428,62,338,921,2017-07-15,2017-07-23,2017-07-23,1313.009,627.666
429,62,499,589,2018-07-26,2018-07-29,2018-07-29,584.095,186.741
430,62,599,5,2018-02-06,2018-02-10,2018-02-09,366.643,1.042
431,62,732,7,2018-01-10,2018-01-14,2018-01-18,354.671,1.416
432,62,224,4,2017-07-06,2017-07-06,2017-07-09,946.419,1.993
433,62,176,1,2018-03-05,2018-03-05,2018-03-05,833.755,0.442
434,63,402,31,2017-12-25,2017-12-31,2018-01-02,1226.08,70.493
435,63,69,155,2017-12-07,2017-12-07,2017-12-16,125.984,48.609
436,63,844,27,2017-11-17,2017-11-22,2017-11-22,1260.257,63.042
437,63,992,135,2017-12-08,2017-12-09,2017-12-09,216.37,64.081
438,63,479,2,2017-03-05,2017-03-07,2017-03-06,1153.704,4.29
439,64,108,32,2018-10-04,2018-10-13,2018-10-05,2860.668,91.856
440,64,691,163,2017-11-18,2017-11-20,2017-11-23,866.731,147.365
441,64,266,4,2018-04-21,2018-04-21,2018-04-30,1519.577,6.192
442,64,721,2,2017-11-28,2017-12-04,2017-12-07,3069.06,6.152
443,65,990,2,2018-11-20,2018-11-24,2018-11-20,1218.609,2.908
444,66,498,582,2017-05-21,2017-05-24,2017-05-26,2445.705,1140.213
445,66,8,89,2017-06-20,2017-06-21,2017-06-23,1329.746,96.396
446,66,543,93,2017-10-01,2017-10-04,2017-10-06,1523.081,114.843
447,66,361,18,2017-03-25,2017-03-31,2017-03-28,2179.448,31.502
448,66,519,4,2018-04-19,2018-04-25,2018-04-28,1159.629,3.798
449,67,103,40,2017-06-06,2017-06-14,2017-06-09,1119.102,49.168
450,67,368,78,2018-08-27,2018-09-01,2018-09-02,1034.122,88.908
451,67,332,52,2018-04-15,2018-04-20,2018-04-21,1094.892,62.594
452,67,834,1,2018-05-08,2018-05-11,2018-05-11,2852.928,3.052
453,68,207,4082,2017-06-30,2017-06-30,2017-07-01,1418.458,4760.63
454,68,107,1318,2018-04-23,2018-05-02,2018-05-01,1321.047,1435.151
455,68,376,126,2017-03-18,2017-03-20,2017-03-26,849.007,89.963
456,68,855,28,2017-11-19,2017-11-22,2017-11-21,2021.682,46.069
457,68,769,53,2017-08-10,2017-08-18,2017-08-18,1556.143,67.607
458,68,363,34,2017-01-06,2017-01-15,2017-01-12,1251.834,35.153
459,68,626,4,2018-02-05,2018-02-10,2018-02-05,2072.444,6.743
460,68,438,22,2017-04-05,2017-04-09,2017-04-12,2176.512,38.903
461,68,818,1,2017-07-31,2017-08-01,2017-08-08,2482.128,2.011
462,68,278,12,2018-03-15,2018-03-19,2018-03-17,1703.328,16.71
463,68,541,2,2018-06-09,2018-06-17,2018-06-17,1368.35,2.253
464,69,507,323,2018-03-01,2018-03-09,2018-03-04,2852.928,1415.658
465,69,456,131,2017-06-22,2017-06-30,2017-06-24,13.707,12.6
466,69,252,17,2017-02-20,2017-02-26,2017-02-23,94.454,3.708
467,69,233,19,2018-06-09,2018-06-12,2018-06-11,2659.423,77.723
468,70,161,306,2017-10-17,2017-10-24,2017-10-22,3472.195,1472.263
469,70,421,123,2017-08-11,2017-08-18,2017-08-13,2409.272,413.202
470,70,654,34,2017-04-17,2017-04-26,2017-04-17,2160.884,102.682
471,70,498,10,2018-03-06,2018-03-12,2018-03-09,3643.019,50.447
472,70,184,2,2017-10-13,2017-10-20,2017-10-20,2989.647,8.304
473,71,137,448,2017-01-20,2017-01-29,2017-01-21,24.272,21.089
474,71,181,4,2018-11-13,2018-11-17,2018-11-14,2787.815,7.194
475,71,822,4,2017-05-18,2017-05-24,2017-05-18,3815.596,9.8
476,71,54,3,2017-04-16,2017-04-25,2017-04-18,3753.849,7.233
477,71,963,1,2018-08-30,2018-09-08,2018-09-05,130.725,0.115
478,72,526,2295,2018-03-19,2018-03-28,2018-03-27,366.968,1753.117
479,72,650,590,2017-06-15,2017-06-17,2017-06-23,142.391,207.952
480,72,354,98,2017-04-13,2017-04-22,2017-04-15,3962.926,720.465
481,72,324,1,2018-08-14,2018-08-18,2018-08-18,1353.448,2.571
482,72,822,18,2018-04-18,2018-04-25,2018-04-19,1210.585,41.569
483,72,543,12,2018-05-04,2018-05-10,2018-05-05,2885.464,64.533
484,72,330,1,2018-04-24,2018-04-24,2018-04-30,1369.682,2.601
485,72,786,1,2018-04-09,2018-04-13,2018-04-14,1325.376,2.52
486,73,840,1236,2017-12-20,2017-12-23,2017-12-20,561.803,822.582
487,73,907,294,2017-06-20,2017-06-26,2017-06-27,2032.284,665.942
488,73,787,272,2017-05-07,2017-05-15,2017-05-13,1026.452,318.502
489,73,581,78,2018-09-21,2018-09-29,2018-09-26,352.972,34.192
490,73,527,169,2018-03-01,2018-03-04,2018-03-09,1029.8,198.508
491,73,275,1,2018-10-21,2018-10-21,2018-10-24,688.394,0.803
492,73,113,1,2017-04-17,2017-04-24,2017-04-21,3237.836,3.577
493,74,496,119,2018-07-01,2018-07-03,2018-07-10,1239.964,197.9
494,74,889,163,2017-09-03,2017-09-12,2017-09-06,1160.064,254.282
495,74,570,5,2017-10-26,2017-10-26,2017-10-28,2783.975,18.268
496,74,50,2,2017-01-30,2017-02-02,2017-02-07,1464.159,3.904
497,74,394,26,2018-08-04,2018-08-07,2018-08-08,891.431,31.556
498,74,790,3,2018-11-02,2018-11-07,2018-11-10,2764.949,10.887
499,74,236,12,2018-07-18,2018-07-26,2018-07-25,1183.95,19.09
500,74,29,6,2017-06-25,2017-06-28,2017-06-29,981.67,7.98
501,74,307,7,2018-06-06,2018-06-07,2018-06-09,2980.727,27.35
502,75,877,1202,2017-01-14,2017-01-18,2017-01-20,3753.849,4661.842
503,75,835,590,2018-02-24,2018-02-24,2018-03-04,1524.61,947.229
504,75,768,328,2018-05-05,2018-05-06,2018-05-09,2787.815,949.047
505,75,704,241,2017-01-18,2017-01-23,2017-01-25,1536.817,389.918
506,75,570,8,2017-02-17,2017-02-17,2017-02-19,33.637,0.682
507,75,795,40,2017-02-04,2017-02-04,2017-02-06,3648.556,150.842
508,75,348,18,2018-05-23,2018-05-26,2018-05-23,3953.863,73.482
509,75,258,22,2018-09-30,2018-09-30,2018-10-04,3929.747,89.271
510,75,653,4,2018-05-31,2018-06-05,2018-06-01,3867.209,15.976
511,75,152,1,2018-11-25,2018-11-27,2018-11-30,4062.37,4.193
512,75,651,1,2017-12-05,2017-12-06,2017-12-09,3648.064,3.771
513,76,258,1215,2017-08-31,2017-09-02,2017-09-07,3501.212,4025.636
514,76,496,154,2017-09-13,2017-09-21,2017-09-22,2510.699,367.926
515,76,444,417,2018-08-04,2018-08-08,2018-08-08,3467.988,1368.712
516,76,95,828,2017-01-08,2017-01-12,2017-01-11,3736.207,2924.936
517,76,50,287,2018-02-19,2018-02-25,2018-02-28,3632.094,985.958
518,76,731,165,2018-07-26,2018-08-03,2018-08-03,3459.341,540.246
519,76,867,228,2017-12-26,2018-01-04,2017-12-26,3375.941,728.78
520,76,584,50,2018-03-15,2018-03-16,2018-03-19,3736.207,176.627
521,76,611,16,2017-10-31,2017-11-02,2017-10-31,2326.143,35.471
522,76,930,3,2018-01-24,2018-01-25,2018-01-31,3541.536,10.053
523,77,42,511,2018-11-06,2018-11-14,2018-11-12,833.755,674.056
524,77,561,425,2018-10-15,2018-10-23,2018-10-23,1230.553,812.325
525,77,920,84,2017-04-26,2017-04-26,2017-04-30,3013.92,384.149
526,77,763,1072,2017-07-04,2017-07-13,2017-07-06,366.266,666.054
527,77,450,16,2017-07-11,2017-07-11,2017-07-20,976.841,24.523
528,77,290,13,2018-11-28,2018-11-30,2018-12-07,1473.233,29.557
529,77,399,3,2018-09-04,2018-09-12,2018-09-10,1257.698,5.856
530,77,454,1,2017-05-11,2017-05-19,2017-05-11,1836.853,2.816
531,77,287,6,2017-11-28,2017-12-05,2017-11-29,812.401,7.723
532,78,922,143,2018-04-27,2018-05-04,2018-05-02,976.841,176.206
533,78,657,46,2018-07-06,2018-07-07,2018-07-13,1060.94,61.324
534,78,431,108,2018-04-13,2018-04-13,2018-04-16,854.597,117.236
535,78,404,108,2017-09-22,2017-10-01,2017-09-30,772.254,106.564
536,78,981,1,2018-07-24,2018-07-28,2018-07-24,352.972,0.484
537,78,255,8,2018-05-02,2018-05-02,2018-05-08,1414.065,14.055
538,78,413,1,2017-03-11,2017-03-15,2017-03-14,1361.898,1.694
539,79,461,989,2018-06-06,2018-06-07,2018-06-11,611.728,395.287
540,79,414,278,2017-07-03,2017-07-09,2017-07-07,3884.905,660.718
541,79,715,9,2017-05-07,2017-05-15,2017-05-16,1303.93,7.36
542,79,88,2,2017-11-11,2017-11-15,2017-11-14,4124.734,5.043
543,79,51,1,2018-09-16,2018-09-21,2018-09-20,554.632,0.365
544,80,436,150,2017-01-12,2017-01-15,2017-01-18,1014.819,93.757
545,80,868,2,2018-12-01,2018-12-04,2018-12-07,1659.415,2.007
546,80,228,1238,2017-12-31,2017-12-31,2018-01-09,3542.427,2610.638
547,80,875,89,2018-02-18,2018-02-24,2018-02-24,2885.464,153.357
548,80,447,21,2017-07-23,2017-07-31,2017-07-23,1411.443,18.015
549,80,158,33,2017-12-21,2017-12-25,2017-12-29,1643.49,32.805
550,80,354,1,2017-04-04,2017-04-08,2017-04-08,3962.926,2.356
551,80,327,3,2018-01-21,2018-01-21,2018-01-21,3439.462,6.145
552,80,678,1,2017-08-01,2017-08-09,2017-08-01,1077.838,0.662
553,81,59,571,2017-07-17,2017-07-25,2017-07-25,1538.8,1225.997
554,81,569,8,2018-03-29,2018-04-06,2018-04-07,216.37,2.88
555,81,8,24,2017-08-14,2017-08-22,2017-08-23,1653.501,55.251
556,81,286,8,2017-06-10,2017-06-19,2017-06-16,1093.438,12.362
557,81,209,12,2018-02-05,2018-02-09,2018-02-09,1206.99,20.384
558,81,919,3,2018-10-11,2018-10-14,2018-10-13,485.66,2.172
559,82,12,807,2017-04-01,2017-04-07,2017-04-04,1049.813,475.904
560,82,815,46,2018-09-18,2018-09-20,2018-09-25,1049.813,27.127
561,82,864,12,2018-06-08,2018-06-16,2018-06-14,1241.685,8.311
562,82,50,50,2018-06-14,2018-06-18,2018-06-15,740.531,21.194
563,82,289,3,2018-12-13,2018-12-14,2018-12-17,158.293,0.335
564,82,363,4,2018-10-20,2018-10-29,2018-10-29,991.797,2.234
565,82,856,1,2017-01-08,2017-01-15,2017-01-17,991.797,0.559
566,82,681,4,2017-02-09,2017-02-15,2017-02-10,740.531,1.696
567,83,976,483,2017-09-25,2017-09-29,2017-09-28,2212.671,512.119
568,83,673,269,2018-05-02,2018-05-05,2018-05-05,2794.473,358.555
569,83,859,5,2018-01-20,2018-01-29,2018-01-24,2072.444,4.973
570,83,941,7,2018-04-12,2018-04-17,2018-04-14,568.882,2.03
571,83,443,1,2017-01-01,2017-01-10,2017-01-02,1292.684,0.629
572,83,860,1,2018-03-18,2018-03-18,2018-03-23,1459.26,0.707
573,84,55,564,2017-04-08,2017-04-12,2017-04-08,1302.36,35.848
574,84,640,30,2018-07-15,2018-07-20,2018-07-23,1218.609,1.789
575,84,957,49,2018-09-28,2018-10-06,2018-10-07,2188.981,5.156
576,84,942,17,2017-07-20,2017-07-29,2017-07-27,1212.836,1.009
577,84,189,24,2017-05-26,2017-05-26,2017-06-01,2023.281,2.339
578,84,323,4,2017-11-26,2017-11-29,2017-11-28,2020.279,0.389
579,84,760,6,2018-02-16,2018-02-18,2018-02-16,2195.208,0.633
580,85,820,170,2018-05-27,2018-06-03,2018-05-28,2679.207,496.536
581,85,391,4,2018-03-27,2018-03-28,2018-04-02,2032.284,8.914
582,85,378,1,2018-05-06,2018-05-15,2018-05-12,1026.452,1.152
583,85,578,1,2018-04-15,2018-04-19,2018-04-24,1783.795,1.963
584,85,139,4,2017-12-04,2017-12-07,2017-12-07,3073.898,13.373
585,86,112,297,2017-08-10,2017-08-10,2017-08-15,3474.117,1942.815
586,86,89,512,2018-08-28,2018-09-06,2018-09-05,2593.382,2512.203
587,86,68,16,2017-08-06,2017-08-09,2017-08-12,2796.932,84.552
588,86,38,26,2018-02-14,2018-02-20,2018-02-17,3564.579,174.444
589,86,230,18,2017-09-23,2017-09-25,2017-10-01,3423.804,116.065
590,86,840,9,2018-08-31,2018-09-05,2018-09-09,3255.079,55.214
591,86,974,10,2017-04-21,2017-04-21,2017-04-30,4039.793,75.915
592,86,992,2,2018-02-02,2018-02-03,2018-02-11,2325.1,8.817
593,86,50,7,2018-05-29,2018-06-06,2018-06-07,3632.094,47.843
594,86,504,3,2018-03-14,2018-03-18,2018-03-18,2424.416,13.779
595,86,163,2,2017-12-27,2017-12-27,2018-01-02,3330.224,12.549
596,87,115,335,2018-12-10,2018-12-14,2018-12-17,3404.419,1286.84
597,87,516,335,2018-04-23,2018-05-02,2018-05-02,3495.527,1320.78
598,87,575,44,2018-08-14,2018-08-16,2018-08-14,3488.627,173.138
599,87,293,4,2017-10-09,2017-10-15,2017-10-10,2339.413,10.628
600,87,53,1,2018-06-13,2018-06-15,2018-06-20,3445.032,3.886
601,87,294,1,2017-10-03,2017-10-10,2017-10-11,3092.172,3.494
602,88,266,109,2018-01-22,2018-01-22,2018-01-30,2510.699,515.025
603,88,644,29,2018-07-26,2018-07-29,2018-08-01,1551.196,85.681
604,88,512,67,2018-11-24,2018-11-26,2018-11-27,3557.35,445.971
605,88,571,4,2017-05-24,2017-06-02,2017-05-29,3557.35,26.625
606,88,301,3,2017-03-02,2017-03-08,2017-03-07,3624.67,20.342
607,88,846,1,2017-07-03,2017-07-12,2017-07-11,2699.087,5.073
608,89,706,88,2017-12-16,2017-12-22,2017-12-25,861.571,5.679
609,89,771,38,2018-09-22,2018-09-30,2018-09-23,678.392,1.96
610,89,3,3,2017-05-27,2017-05-28,2017-06-01,688.394,0.157
611,89,817,1,2018-12-19,2018-12-19,2018-12-24,1507.057,0.11
612,89,111,5,2018-05-09,2018-05-13,2018-05-12,1012.876,0.376
613,89,924,1,2017-07-16,2017-07-21,2017-07-25,788.553,0.059
614,90,380,17,2018-08-24,2018-08-28,2018-08-31,2646.458,22.113
615,90,958,3,2017-09-12,2017-09-13,2017-09-15,1094.892,1.657
616,90,846,5,2017-01-24,2017-01-29,2017-01-24,970.208,2.461
617,91,841,130,2018-08-16,2018-08-19,2018-08-18,3481.949,197.528
618,91,460,475,2018-08-16,2018-08-20,2018-08-20,3488.627,723.101
619,91,637,237,2017-12-05,2017-12-14,2017-12-12,3819.16,394.489
620,91,955,300,2018-05-01,2018-05-09,2018-05-05,2790.274,366.566
621,91,667,43,2018-06-26,2018-07-05,2018-06-26,2722.917,51.295
622,92,584,621,2018-03-29,2018-04-03,2018-04-02,1631.124,1885.633
623,92,298,226,2018-10-07,2018-10-13,2018-10-08,2308.523,962.752
624,92,258,105,2018-03-15,2018-03-23,2018-03-18,1184.736,234.169
625,92,903,1,2017-09-12,2017-09-21,2017-09-12,962.001,1.828
626,92,397,4,2017-11-06,2017-11-11,2017-11-12,2852.928,20.973
627,92,438,1,2017-04-16,2017-04-16,2017-04-16,1154.164,2.175
628,93,890,664,2018-03-16,2018-03-20,2018-03-20,1014.819,282.816
629,93,476,645,2017-01-04,2017-01-04,2017-01-06,1351.204,361.511
630,93,535,113,2018-07-12,2018-07-13,2018-07-20,248.202,13.479
631,93,169,40,2018-02-24,2018-03-01,2018-02-24,1077.838,18.045
632,93,336,48,2017-09-02,2017-09-02,2017-09-05,248.202,5.725
633,93,955,8,2017-11-01,2017-11-02,2017-11-10,1060.873,3.555
634,93,493,4,2018-05-09,2018-05-12,2018-05-13,3974.984,6.44
635,93,122,1,2018-06-06,2018-06-07,2018-06-13,1469.907,0.608
636,94,621,1828,2017-04-25,2017-04-29,2017-04-28,7691.311,17009.642
637,94,954,24,2018-02-02,2018-02-02,2018-02-03,7475.136,217.085
638,94,407,38,2017-04-08,2017-04-09,2017-04-13,6661.613,306.56
639,94,132,7,2018-07-02,2018-07-09,2018-07-10,7475.204,63.317
640,94,487,2,2018-08-17,2018-08-25,2018-08-17,7889.633,19.087
641,94,505,1,2018-07-21,2018-07-30,2018-07-27,7889.633,9.543
642,95,935,1182,2017-02-03,2017-02-12,2017-02-09,7060.66,9310.838
643,95,877,180,2018-06-21,2018-06-30,2018-06-29,7769.628,1559.265
644,95,953,712,2018-05-06,2018-05-10,2018-05-08,7900.206,6270.754
645,95,996,90,2017-09-25,2017-10-04,2017-10-02,4030.496,406.834
646,95,246,38,2018-09-24,2018-09-25,2018-09-24,7865.471,333.213
647,95,429,69,2018-03-11,2018-03-13,2018-03-20,6517.285,501.991
648,95,607,10,2017-07-26,2017-07-28,2017-08-04,7769.628,86.626
649,96,225,4,2017-07-22,2017-07-25,2017-07-30,247.812,1.179
650,96,408,146,2018-07-05,2018-07-08,2018-07-14,2179.448,322.244
651,96,886,10,2017-07-21,2017-07-27,2017-07-26,2842.374,28.635
652,96,392,5,2018-12-08,2018-12-09,2018-12-17,2072.444,10.506
653,97,454,2529,2018-12-01,2018-12-06,2018-12-07,2393.308,2154.043
654,97,474,554,2017-04-29,2017-04-29,2017-05-06,1354.961,271.332
655,97,233,122,2018-03-31,2018-04-02,2018-04-07,3308.898,142.851
656,97,493,9,2018-02-02,2018-02-02,2018-02-11,3974.984,12.628
657,97,999,5,2017-09-03,2017-09-12,2017-09-03,3965.139,6.998
658,97,329,1,2017-05-30,2017-06-06,2017-06-08,3466.088,1.226
659,98,888,2244,2017-12-21,2017-12-28,2017-12-23,3481.949,4322.673
660,98,239,207,2018-09-23,2018-09-28,2018-09-29,2424.416,279.356
661,98,571,198,2017-05-04,2017-05-12,2017-05-08,3557.35,389.555
662,98,207,15,2018-12-10,2018-12-17,2018-12-11,3819.16,31.654
663,98,506,9,2018-01-06,2018-01-15,2018-01-12,2989.647,14.92
664,98,209,2,2017-02-14,2017-02-20,2017-02-15,3488.627,3.86
665,98,429,1,2018-09-30,2018-10-06,2018-10-04,2699.087,1.499
666,99,110,38,2017-01-02,2017-01-11,2017-01-11,923.307,52.742
667,100,932,1088,2017-03-04,2017-03-05,2017-03-09,2463.67,5350.505
668,100,7,680,2018-04-17,2018-04-21,2018-04-23,374.387,564.584
669,100,710,25,2017-12-17,2017-12-21,2017-12-21,1471.284,74.406
670,100,4,6,2018-02-02,2018-02-06,2018-02-09,3349.219,39.901
671,100,507,3,2017-04-03,2017-04-04,2017-04-06,1501.295,9.105
672,100,486,2,2018-12-20,2018-12-20,2018-12-22,1550.293,6.262
673,101,288,494,2018-07-24,2018-07-25,2018-07-24,512.63,291.947
674,101,588,355,2017-09-20,2017-09-27,2017-09-22,99.613,55.789
675,101,109,174,2017-02-04,2017-02-09,2017-02-11,1227.893,233.56
676,101,901,102,2017-02-18,2017-02-26,2017-02-21,695.626,79.887
677,101,180,24,2018-09-11,2018-09-15,2018-09-11,991.797,26.263
678,101,553,20,2018-04-12,2018-04-21,2018-04-21,732.714,16.443
679,101,859,23,2018-07-07,2018-07-09,2018-07-11,3715.572,90.973
680,101,446,1,2018-12-15,2018-12-15,2018-12-19,7722.256,8.164
681,101,88,2,2017-02-11,2017-02-16,2017-02-15,533.927,1.227
682,101,801,1,2018-04-15,2018-04-22,2018-04-24,500.177,0.578
683,101,451,1,2017-07-18,2017-07-26,2017-07-21,228.118,0.292
684,102,156,643,2018-03-14,2018-03-23,2018-03-19,7547.497,9749.863
685,102,634,1105,2017-11-17,2017-11-19,2017-11-17,7516.398,16686.624
686,102,251,48,2017-12-19,2017-12-28,2017-12-22,4129.296,400.37
687,102,324,122,2017-05-28,2017-06-01,2017-05-28,6734.13,1651.852
688,102,166,130,2017-10-05,2017-10-06,2017-10-06,7889.633,2059.97
689,102,892,158,2017-01-21,2017-01-25,2017-01-21,7889.633,2503.655
690,102,614,13,2017-05-18,2017-05-22,2017-05-25,6147.135,160.787
691,102,577,46,2018-06-21,2018-06-28,2018-06-21,4065.395,377.821
692,102,28,12,2017-09-08,2017-09-13,2017-09-17,6661.613,160.74
693,102,765,11,2018-03-07,2018-03-16,2018-03-15,4252.643,94.459
694,102,573,9,2018-01-21,2018-01-26,2018-01-21,3949.225,71.835
695,103,203,684,2018-10-29,2018-10-29,2018-11-04,1622.11,1711.467
696,103,988,70,2018-11-01,2018-11-05,2018-11-10,1878.036,201.958
697,103,226,138,2018-09-01,2018-09-04,2018-09-01,1369.108,293.05
698,103,168,41,2018-05-19,2018-05-25,2018-05-20,905.429,58.618
699,103,159,15,2018-10-12,2018-10-12,2018-10-16,3854.739,87.646
700,103,295,4,2017-10-06,2017-10-07,2017-10-11,1369.65,8.497
701,103,601,1,2017-01-26,2017-01-27,2017-02-01,1293.188,2.01
702,103,937,2,2018-05-01,2018-05-10,2018-05-04,3479.504,10.563
703,103,351,3,2017-01-29,2017-01-29,2017-02-02,394.62,1.996
704,104,350,103,2017-09-20,2017-09-21,2017-09-26,3073.521,599.691
705,104,386,691,2018-06-25,2018-06-26,2018-06-26,679.488,939.598
706,104,500,49,2017-05-16,2017-05-25,2017-05-17,1504.17,141.952
707,104,941,21,2018-05-13,2018-05-21,2018-05-15,1507.057,60.949
708,104,950,29,2018-11-14,2018-11-21,2018-11-17,3119.578,171.335
709,104,943,85,2017-01-19,2017-01-24,2017-01-26,1414.065,231.966
710,104,423,5,2018-06-11,2018-06-15,2018-06-11,818.691,8.096
711,104,660,1,2017-06-25,2017-06-27,2017-07-02,7089.898,13.309
712,105,319,2445,2017-08-07,2017-08-10,2017-08-09,2813.779,13009.604
713,105,9,442,2017-07-05,2017-07-09,2017-07-07,3450.736,2874.93
714,105,837,449,2017-05-08,2017-05-13,2017-05-13,1504.294,1296.657
715,105,441,465,2017-10-10,2017-10-16,2017-10-11,3710.476,3248.938
716,105,737,80,2017-10-28,2017-11-03,2017-11-06,3736.207,562.782
717,105,168,56,2017-01-11,2017-01-12,2017-01-18,3404.042,359.386
718,105,357,3,2017-01-05,2017-01-13,2017-01-09,3354.997,18.979
719,105,213,11,2018-07-13,2018-07-22,2018-07-15,2406.308,50.202
720,105,242,6,2017-04-26,2017-04-26,2017-04-26,3319.87,37.567
